Date,Close/Last,Open,High,Low
04/04/2018,1466.93,1463.94,1490.84,1460.91
04/03/2018,1490.09,1490.87,1502.05,1481.07
04/02/2018,1505.28,1506.21,1508.18,1504.99
03/29/2018,1505.90,1505.85,1508.23,1505.90
03/28/2018,1496.68,1490.01,1496.74,1470.98
03/27/2018,1496.62,1499.21,1507.22,1490.46
03/26/2018,1485.00,1503.98,1507.97,1482.96
03/23/2018,1499.23,1496.87,1504.97,1479.77
03/22/2018,1506.69,1510.93,1535.21,1501.98
03/21/2018,1540.12,1536.83,1543.19,1535.09
03/20/2018,1541.04,1542.15,1544.23,1529.26
03/19/2018,1535.90,1545.51,1551.26,1534.45
03/16/2018,1552.76,1552.41,1562.93,1550.34
03/15/2018,1564.72,1555.72,1565.02,1551.30
03/14/2018,1552.04,1562.77,1564.32,1548.32
03/13/2018,1547.44,1564.79,1572.02,1545.37
03/12/2018,1564.16,1564.32,1572.15,1560.83
03/09/2018,1562.05,1564.12,1564.93,1553.98
03/08/2018,1557.25,1547.21,1558.05,1535.65
03/07/2018,1535.82,1530.58,1536.21,1522.61
03/06/2018,1533.81,1539.74,1546.31,1530.44
03/05/2018,1528.47,1524.17,1529.17,1511.59
03/02/2018,1511.74,1521.29,1546.99,1510.34
03/01/2018,1551.71,1560.86,1574.14,1550.25
02/28/2018,1574.75,1579.46,1582.87,1573.01
02/27/2018,1584.89,1581.41,1595.27,1579.39
02/26/2018,1595.12,1596.71,1598.52,1584.18
02/23/2018,1581.13,1580.76,1583.23,1570.56
02/22/2018,1577.13,1574.90,1577.93,1560.10
02/21/2018,1575.68,1569.18,1577.05,1560.22
02/20/2018,1568.92,1561.50,1569.19,1555.80
02/16/2018,1562.62,1568.39,1578.97,1561.06
02/15/2018,1548.42,1554.98,1558.07,1543.58
02/14/2018,1539.85,1519.60,1541.25,1511.46
02/13/2018,1520.31,1527.39,1535.78,1519.62
02/12/2018,1530.31,1530.57,1539.94,1512.58
02/09/2018,1508.31,1516.81,1524.73,1500.84
02/08/2018,1519.17,1536.75,1551.56,1519.17
02/07/2018,1553.61,1540.05,1556.89,1521.26
02/06/2018,1517.10,1517.70,1539.41,1488.96
02/05/2018,1549.43,1552.78,1568.26,1547.61
02/02/2018,1570.29,1579.60,1593.90,1570.22
02/01/2018,1589.85,1595.44,1605.66,1588.08
01/31/2018,1594.35,1605.13,1611.95,1593.38
01/30/2018,1605.37,1610.82,1619.21,1603.28
01/29/2018,1616.24,1616.23,1621.26,1612.08
01/26/2018,1613.31,1609.39,1614.88,1603.06
01/25/2018,1601.01,1613.86,1624.96,1598.91
01/24/2018,1625.99,1630.66,1639.52,1625.16
01/23/2018,1636.60,1636.59,1643.71,1634.01
01/22/2018,1633.68,1634.42,1636.28,1627.62
01/19/2018,1630.63,1629.11,1632.56,1618.43
01/18/2018,1619.60,1619.62,1627.54,1616.75
01/17/2018,1618.28,1618.47,1621.31,1605.04
01/16/2018,1614.30,1615.67,1618.49,1610.82
01/12/2018,1610.80,1606.74,1613.02,1607.92
01/11/2018,1618.12,1612.63,1626.63,1611.46
01/10/2018,1620.26,1618.78,1624.16,1611.12
01/09/2018,1622.03,1620.90,1622.59,1613.63
01/08/2018,1612.67,1609.26,1612.86,1606.03
01/05/2018,1605.04,1600.13,1605.04,1593.40
01/04/2018,1592.78,1593.67,1595.94,1583.73
01/03/2018,1583.12,1576.50,1585.71,1571.18
01/02/2018,1570.70,1571.06,1575.69,1566.32
12/29/2017,1569.05,1570.17,1569.05,1568.09
12/28/2017,1574.76,1576.53,1582.58,1573.36
12/27/2017,1581.70,1578.80,1590.87,1575.83
12/26/2017,1583.17,1583.24,1584.13,1582.48
12/22/2017,1584.85,1581.14,1585.29,1583.47
12/21/2017,1581.93,1573.50,1582.78,1565.16
12/20/2017,1569.18,1578.73,1583.38,1567.68
12/19/2017,1576.60,1584.47,1588.74,1575.42
12/18/2017,1582.65,1580.68,1584.24,1555.19
12/15/2017,1555.65,1556.83,1569.14,1552.92
12/14/2017,1573.20,1579.74,1583.90,1573.18
12/13/2017,1578.43,1579.48,1582.78,1566.99
12/12/2017,1582.42,1575.69,1582.42,1561.77
12/11/2017,1566.72,1572.54,1573.02,1562.69
12/08/2017,1566.59,1566.70,1569.45,1553.04
12/07/2017,1551.70,1554.13,1562.73,1550.95
12/06/2017,1555.41,1556.60,1562.53,1550.73
12/05/2017,1553.10,1557.58,1565.53,1548.54
12/04/2017,1561.55,1568.88,1571.14,1558.93
12/01/2017,1555.68,1565.13,1572.18,1554.20
11/30/2017,1567.90,1575.37,1579.13,1567.75
11/29/2017,1570.09,1579.95,1589.89,1570.09
11/28/2017,1575.87,1575.69,1577.20,1560.23
11/27/2017,1563.12,1569.78,1574.91,1563.09
11/24/2017,1572.97,1576.05,1580.76,1570.97
11/22/2017,1577.72,1585.58,1580.34,1570.20
11/21/2017,1589.40,1582.76,1590.87,1566.45
11/20/2017,1577.01,1571.68,1578.91,1563.39
11/17/2017,1568.64,1570.01,1584.83,1565.12
11/16/2017,1583.47,1581.67,1585.09,1569.50
11/15/2017,1564.01,1559.72,1570.78,1552.09
11/14/2017,1570.85,1570.67,1591.25,1566.75
11/13/2017,1587.67,1580.96,1599.31,1579.40
11/10/2017,1598.49,1603.93,1607.21,1598.49
11/09/2017,1604.51,1609.74,1636.32,1600.58
11/08/2017,1636.67,1634.96,1641.92,1630.39
11/07/2017,1634.04,1640.52,1648.10,1634.04
11/06/2017,1643.82,1639.05,1645.30,1633.63
11/03/2017,1633.63,1634.75,1641.96,1632.07
11/02/2017,1637.15,1638.37,1650.70,1633.05
11/01/2017,1642.87,1646.36,1649.71,1641.63
10/31/2017,1641.02,1642.28,1645.55,1637.71
10/30/2017,1639.08,1640.60,1647.94,1637.86
10/27/2017,1643.91,1638.75,1644.74,1629.40
10/26/2017,1626.89,1628.64,1641.14,1621.60
10/25/2017,1638.59,1644.85,1647.77,1635.87
10/24/2017,1643.57,1644.76,1655.90,1639.21
10/23/2017,1656.82,1656.77,1661.85,1654.08
10/20/2017,1658.80,1657.06,1660.45,1642.07
10/19/2017,1640.01,1633.52,1649.96,1632.59
10/18/2017,1644.83,1647.15,1649.94,1634.63
10/17/2017,1635.19,1635.95,1642.74,1633.64
10/16/2017,1641.11,1640.57,1642.69,1632.82
10/13/2017,1635.11,1634.39,1642.29,1631.11
10/12/2017,1642.44,1644.62,1649.12,1641.32
10/11/2017,1646.45,1646.11,1650.27,1644.34
10/10/2017,1646.75,1651.04,1651.93,1646.01
10/09/2017,1651.55,1651.25,1654.48,1649.45
10/06/2017,1648.22,1646.89,1657.92,1645.88
10/05/2017,1655.55,1655.29,1658.12,1650.40
10/04/2017,1653.40,1649.31,1653.98,1646.44
10/03/2017,1647.67,1646.20,1648.46,1640.05
10/02/2017,1638.72,1633.73,1639.37,1628.52
09/29/2017,1623.97,1620.10,1628.91,1617.32
09/28/2017,1625.57,1622.97,1626.07,1619.80
09/27/2017,1620.98,1615.85,1622.88,1612.17
09/26/2017,1611.15,1613.50,1618.00,1609.91
09/25/2017,1618.30,1618.07,1622.92,1610.44
09/22/2017,1613.14,1610.33,1613.92,1607.42
09/21/2017,1613.82,1614.11,1615.63,1605.16
09/20/2017,1604.74,1606.58,1609.37,1600.87
09/19/2017,1601.92,1603.34,1606.62,1600.43
09/18/2017,1605.47,1603.11,1607.73,1597.53
09/15/2017,1595.86,1598.21,1606.93,1595.14
09/14/2017,1605.57,1599.62,1605.66,1599.59
09/13/2017,1601.27,1597.61,1602.81,1595.09
09/12/2017,1603.22,1603.16,1606.77,1592.43
09/11/2017,1591.34,1589.11,1592.64,1575.63
09/08/2017,1574.39,1575.62,1578.99,1571.22
09/07/2017,1579.15,1576.87,1580.98,1568.53
09/06/2017,1575.43,1574.66,1579.83,1567.98
09/05/2017,1579.48,1585.84,1592.82,1579.48
09/01/2017,1587.64,1593.81,1593.95,1581.67
08/31/2017,1586.30,1585.36,1588.25,1569.93
08/30/2017,1567.95,1564.49,1569.41,1554.07
08/29/2017,1551.63,1546.49,1565.23,1544.71
08/28/2017,1566.28,1570.48,1572.83,1563.70
08/25/2017,1573.73,1580.13,1582.40,1570.16
08/24/2017,1571.16,1571.77,1577.12,1567.43
08/23/2017,1567.37,1569.31,1572.86,1564.76
08/22/2017,1572.26,1566.08,1572.50,1553.91
08/21/2017,1554.42,1559.94,1562.75,1550.63
08/18/2017,1558.32,1555.99,1570.30,1553.52
08/17/2017,1570.09,1576.08,1586.45,1568.05
08/16/2017,1581.79,1583.08,1589.02,1578.16
08/15/2017,1577.83,1583.76,1585.04,1576.16
08/14/2017,1577.25,1573.87,1579.00,1563.04
08/11/2017,1561.25,1558.75,1568.16,1551.23
08/10/2017,1568.63,1578.31,1582.89,1568.47
08/09/2017,1580.74,1574.23,1582.35,1569.35
08/08/2017,1578.30,1574.11,1579.69,1571.43
08/07/2017,1578.32,1577.83,1585.36,1576.84
08/04/2017,1581.49,1577.39,1584.60,1565.01
08/03/2017,1568.14,1571.40,1572.83,1562.95
08/02/2017,1571.11,1577.33,1582.97,1568.58
08/01/2017,1577.54,1580.47,1582.48,1568.61
07/31/2017,1569.70,1576.00,1578.50,1569.46
07/28/2017,1574.83,1572.59,1579.41,1568.45
07/27/2017,1578.46,1581.69,1589.93,1576.21
07/26/2017,1585.47,1583.70,1586.45,1573.72
07/25/2017,1575.62,1577.50,1581.52,1572.34
07/24/2017,1574.61,1575.42,1591.63,1573.24
07/21/2017,1587.50,1590.82,1605.34,1579.41
07/20/2017,1605.29,1606.80,1616.64,1601.08
07/19/2017,1613.55,1606.63,1620.37,1600.06
07/18/2017,1611.01,1616.05,1643.47,1608.97
07/17/2017,1642.61,1639.54,1650.19,1631.47
07/14/2017,1644.00,1641.96,1646.70,1638.33
07/13/2017,1639.52,1638.44,1645.87,1635.61
07/12/2017,1638.71,1628.79,1638.74,1609.45
07/11/2017,1609.43,1610.52,1623.14,1609.34
07/10/2017,1616.55,1614.37,1618.34,1608.66
07/07/2017,1609.10,1606.84,1609.10,1598.79
07/06/2017,1607.56,1602.78,1618.14,1598.97
07/05/2017,1617.65,1616.95,1618.97,1602.39
07/03/2017,1606.15,1608.54,1613.81,1604.96
06/30/2017,1593.85,1600.89,1604.57,1586.78
06/29/2017,1590.99,1603.51,1621.30,1587.42
06/28/2017,1610.43,1605.21,1610.43,1591.57
06/27/2017,1609.80,1615.29,1628.63,1609.80
06/26/2017,1628.43,1632.42,1637.25,1626.35
06/23/2017,1630.74,1628.52,1631.87,1627.50
06/22/2017,1631.42,1627.97,1631.47,1622.40
06/21/2017,1628.17,1629.50,1633.97,1619.27
06/20/2017,1633.52,1639.14,1647.57,1633.52
06/19/2017,1642.56,1639.25,1643.62,1623.44
06/16/2017,1622.71,1620.57,1622.84,1612.11
06/15/2017,1611.35,1608.03,1628.79,1604.78
06/14/2017,1628.04,1638.95,1644.50,1627.64
06/13/2017,1631.09,1631.47,1634.11,1614.10
06/12/2017,1613.38,1616.37,1629.65,1579.52
06/09/2017,1629.44,1625.59,1630.53,1616.96
06/08/2017,1616.29,1618.87,1626.12,1615.04
06/07/2017,1615.62,1621.60,1622.96,1612.53
06/06/2017,1616.46,1618.45,1621.63,1616.06
06/05/2017,1622.15,1620.81,1630.77,1620.54
06/02/2017,1627.62,1630.53,1634.45,1619.65
06/01/2017,1616.64,1615.72,1618.88,1606.89
05/31/2017,1609.29,1615.78,1618.19,1606.28
05/30/2017,1604.93,1601.61,1604.94,1592.22
05/26/2017,1602.91,1605.38,1607.90,1599.89
05/25/2017,1608.38,1609.08,1609.63,1607.84
05/24/2017,1607.83,1606.89,1610.79,1602.81
05/23/2017,1608.91,1607.57,1609.44,1593.26
05/22/2017,1591.77,1591.56,1599.94,1589.03
05/19/2017,1590.75,1589.99,1592.98,1579.25
05/18/2017,1579.46,1571.39,1586.00,1565.79
05/17/2017,1585.17,1597.44,1613.66,1582.32
05/16/2017,1613.00,1613.71,1617.94,1605.14
05/15/2017,1617.78,1614.47,1621.88,1611.88
05/12/2017,1616.15,1612.19,1617.59,1610.91
05/11/2017,1613.04,1617.57,1622.87,1610.60
05/10/2017,1617.41,1614.22,1617.41,1608.47
05/09/2017,1617.06,1616.63,1622.44,1613.73
05/08/2017,1613.82,1607.70,1622.95,1606.32
05/05/2017,1617.68,1612.30,1617.68,1604.73
05/04/2017,1611.18,1611.05,1617.08,1607.38
05/03/2017,1607.80,1603.67,1608.03,1599.42
05/02/2017,1600.12,1597.46,1600.12,1586.26
05/01/2017,1587.03,1589.15,1589.93,1587.02
04/28/2017,1589.20,1588.52,1591.71,1583.43
04/27/2017,1586.41,1585.11,1589.57,1582.01
04/26/2017,1586.31,1580.14,1586.51,1573.42
04/25/2017,1576.57,1576.03,1577.90,1562.12
04/24/2017,1563.39,1564.50,1567.12,1534.62
04/21/2017,1530.49,1537.36,1538.09,1530.22
04/20/2017,1533.98,1530.55,1537.24,1527.01
04/19/2017,1527.83,1527.57,1531.71,1519.89
04/18/2017,1521.49,1527.12,1544.63,1520.55
04/17/2017,1541.11,1541.05,1542.01,1539.76
04/13/2017,1539.90,1540.57,1540.92,1539.04
04/12/2017,1542.55,1545.42,1548.21,1534.14
04/11/2017,1531.89,1537.28,1539.73,1525.23
04/10/2017,1534.05,1531.16,1534.05,1527.07
04/07/2017,1527.85,1519.61,1527.87,1516.81
04/06/2017,1527.00,1526.36,1527.32,1511.96
04/05/2017,1525.36,1530.65,1533.44,1524.68
04/04/2017,1531.78,1523.54,1533.78,1522.97
04/03/2017,1526.44,1541.00,1547.25,1526.08
03/31/2017,1541.11,1539.14,1543.66,1528.50
03/30/2017,1535.09,1529.00,1535.19,1527.00
03/29/2017,1533.99,1531.39,1533.99,1527.30
03/28/2017,1531.94,1525.70,1532.26,1524.06
03/27/2017,1526.12,1516.94,1528.15,1513.29
03/24/2017,1530.57,1525.77,1532.39,1525.08
03/23/2017,1532.65,1522.93,1533.97,1514.79
03/22/2017,1517.20,1513.86,1523.42,1502.02
03/21/2017,1525.66,1542.44,1545.53,1523.24
03/20/2017,1542.27,1541.17,1544.51,1537.53
03/17/2017,1542.45,1542.61,1546.58,1535.49
03/16/2017,1547.17,1546.81,1550.36,1540.48
03/15/2017,1537.36,1530.95,1537.69,1529.88
03/14/2017,1533.82,1533.09,1538.76,1529.65
03/13/2017,1535.34,1530.69,1536.57,1524.85
03/10/2017,1526.62,1530.09,1531.26,1521.45
03/09/2017,1521.93,1516.62,1524.84,1514.72
03/08/2017,1520.29,1521.48,1525.51,1518.62
03/07/2017,1521.21,1524.99,1526.81,1519.09
03/06/2017,1524.01,1526.57,1532.61,1522.41
03/03/2017,1532.76,1533.30,1536.32,1527.00
03/02/2017,1534.87,1538.76,1544.30,1533.25
03/01/2017,1539.07,1536.49,1540.27,1523.69
02/28/2017,1520.37,1515.74,1521.68,1514.01
02/27/2017,1516.23,1517.21,1529.53,1514.42
02/24/2017,1524.28,1519.87,1540.54,1517.79
02/23/2017,1538.93,1544.41,1547.42,1538.22
02/22/2017,1540.27,1538.45,1550.31,1536.16
02/21/2017,1546.04,1539.40,1547.58,1524.30
02/17/2017,1530.67,1527.82,1541.07,1530.40
02/16/2017,1535.81,1533.57,1538.61,1531.17
02/15/2017,1531.42,1526.15,1533.00,1523.97
02/14/2017,1525.73,1523.23,1528.21,1518.64
02/13/2017,1524.83,1521.29,1525.08,1515.49
02/10/2017,1514.75,1509.63,1518.08,1506.37
02/09/2017,1507.87,1501.82,1507.87,1497.02
02/08/2017,1496.61,1496.58,1503.85,1488.27
02/07/2017,1499.16,1501.66,1503.03,1491.89
02/06/2017,1494.67,1496.91,1508.48,1493.84
02/03/2017,1507.20,1507.22,1512.85,1505.07
02/02/2017,1507.06,1506.18,1513.83,1499.91
02/01/2017,1508.32,1512.40,1513.31,1495.16
01/31/2017,1493.35,1503.04,1504.83,1493.35
01/30/2017,1496.17,1499.78,1505.47,1493.65
01/27/2017,1505.39,1502.70,1510.47,1499.09
01/26/2017,1510.41,1512.49,1518.24,1502.94
01/25/2017,1499.78,1495.46,1499.84,1480.32
01/24/2017,1477.77,1478.30,1481.45,1467.58
01/23/2017,1467.73,1472.63,1483.48,1466.02
01/20/2017,1484.33,1481.87,1486.55,1470.87
01/19/2017,1473.70,1475.54,1480.05,1470.56
01/18/2017,1474.87,1470.67,1475.75,1466.84
01/17/2017,1469.68,1477.14,1479.82,1465.18
01/13/2017,1480.01,1480.46,1486.32,1479.48
01/12/2017,1465.03,1466.16,1477.06,1459.75
01/11/2017,1476.34,1470.72,1478.97,1465.40
01/10/2017,1471.24,1473.31,1481.07,1469.76
01/09/2017,1474.94,1474.82,1489.29,1472.18
01/06/2017,1484.14,1485.76,1487.69,1483.58
01/05/2017,1484.88,1485.22,1488.78,1480.43
01/04/2017,1485.22,1488.07,1491.05,1482.54
01/03/2017,1490.36,1490.82,1496.53,1486.67
12/30/2016,1483.40,1473.01,1489.86,1466.55
12/29/2016,1471.35,1471.90,1474.54,1464.88
12/28/2016,1475.03,1475.79,1477.17,1466.57
12/27/2016,1470.82,1469.48,1472.02,1466.36
12/23/2016,1468.10,1465.40,1468.10,1464.99
12/22/2016,1460.58,1462.45,1465.70,1456.73
12/21/2016,1465.67,1465.15,1468.01,1459.32
12/20/2016,1462.51,1462.88,1468.66,1460.38
12/19/2016,1461.00,1462.24,1464.98,1457.37
12/16/2016,1462.50,1460.13,1465.78,1454.38
12/15/2016,1460.87,1449.66,1461.13,1444.75
12/14/2016,1448.06,1448.49,1457.53,1446.37
12/13/2016,1457.98,1450.74,1458.37,1442.18
12/12/2016,1444.19,1442.19,1449.38,1439.03
12/09/2016,1448.74,1438.21,1450.77,1425.56
12/08/2016,1428.87,1424.70,1429.02,1408.22
12/07/2016,1413.93,1407.05,1415.49,1399.61
12/06/2016,1397.21,1394.98,1397.21,1388.94
12/05/2016,1390.38,1390.07,1399.33,1375.82
12/02/2016,1379.63,1377.28,1384.38,1371.94
12/01/2016,1386.07,1392.10,1397.14,1383.08
11/30/2016,1393.86,1396.31,1400.04,1383.55
11/29/2016,1382.91,1384.18,1389.47,1378.01
11/28/2016,1383.86,1391.07,1392.61,1381.49
11/25/2016,1393.12,1389.47,1393.13,1381.85
11/23/2016,1384.58,1376.69,1385.95,1378.11
11/22/2016,1381.96,1382.86,1389.28,1377.26
11/21/2016,1379.35,1380.59,1383.33,1369.81
11/18/2016,1380.33,1380.52,1381.28,1371.25
11/17/2016,1375.08,1366.33,1375.38,1360.87
11/16/2016,1364.58,1363.97,1377.40,1361.89
11/15/2016,1368.44,1358.95,1369.27,1355.13
11/14/2016,1357.40,1358.65,1377.62,1353.66
11/11/2016,1360.93,1366.39,1378.41,1359.17
11/10/2016,1367.84,1375.55,1391.08,1363.73
11/09/2016,1365.48,1341.17,1365.82,1306.76
11/08/2016,1347.49,1347.69,1358.09,1342.95
11/07/2016,1349.20,1344.43,1350.94,1329.81
11/04/2016,1326.86,1327.26,1344.18,1324.72
11/03/2016,1347.42,1355.91,1358.38,1343.69
11/02/2016,1346.48,1355.64,1362.02,1345.69
11/01/2016,1364.26,1377.21,1391.83,1364.26
10/31/2016,1382.51,1387.23,1388.80,1380.78
10/28/2016,1390.43,1394.52,1418.37,1372.12
10/27/2016,1419.83,1423.04,1436.75,1416.01
10/26/2016,1435.41,1428.74,1441.07,1425.80
10/25/2016,1436.46,1443.10,1450.85,1435.31
10/24/2016,1444.15,1446.82,1458.36,1441.46
10/21/2016,1448.04,1445.44,1452.35,1442.76
10/20/2016,1447.31,1438.95,1449.58,1433.48
10/19/2016,1437.55,1433.06,1440.91,1430.05
10/18/2016,1436.53,1435.05,1448.85,1420.29
10/17/2016,1416.82,1413.09,1420.04,1410.58
10/14/2016,1420.07,1421.17,1422.32,1402.14
10/13/2016,1398.48,1394.37,1412.40,1392.21
10/12/2016,1413.84,1418.91,1425.01,1410.90
10/11/2016,1424.56,1434.24,1443.18,1424.32
10/10/2016,1443.72,1435.83,1443.83,1424.53
10/07/2016,1430.86,1432.54,1442.85,1427.08
10/06/2016,1442.31,1444.43,1449.52,1440.53
10/05/2016,1443.04,1442.17,1445.53,1434.58
10/04/2016,1445.67,1440.69,1445.81,1435.04
10/03/2016,1436.17,1437.65,1443.27,1433.57
09/30/2016,1434.87,1425.20,1434.87,1407.36
09/29/2016,1433.89,1440.02,1449.29,1432.31
09/28/2016,1435.15,1435.29,1442.19,1428.99
09/27/2016,1426.29,1420.65,1442.07,1416.52
09/26/2016,1434.80,1435.46,1449.99,1431.56
09/23/2016,1450.97,1448.66,1464.37,1447.73
09/22/2016,1463.66,1461.69,1464.17,1447.51
09/21/2016,1446.60,1448.21,1457.20,1443.79
09/20/2016,1442.66,1447.48,1448.84,1439.77
09/19/2016,1444.59,1443.02,1445.60,1434.37
09/16/2016,1430.63,1434.82,1442.57,1428.37
09/15/2016,1440.35,1430.07,1440.73,1423.74
09/14/2016,1433.45,1436.48,1439.83,1431.97
09/13/2016,1430.09,1438.08,1445.74,1430.09
09/12/2016,1433.40,1424.27,1438.31,1413.39
09/09/2016,1440.69,1447.96,1459.48,1439.57
09/08/2016,1461.12,1455.93,1470.26,1452.37
09/07/2016,1465.32,1462.44,1465.85,1455.63
09/06/2016,1455.32,1462.66,1464.84,1454.56
09/02/2016,1461.10,1442.92,1463.57,1455.86
09/01/2016,1439.46,1451.74,1456.44,1438.80
08/31/2016,1445.26,1454.40,1460.18,1445.26
08/30/2016,1451.57,1452.58,1457.65,1448.42
08/29/2016,1448.88,1443.25,1448.88,1436.45
08/26/2016,1448.14,1441.78,1450.31,1434.94
08/25/2016,1441.59,1441.42,1452.02,1436.91
08/24/2016,1452.34,1456.12,1457.54,1435.89
08/23/2016,1445.66,1447.00,1448.50,1435.59
08/22/2016,1435.39,1434.39,1444.98,1427.39
08/19/2016,1428.80,1427.73,1439.23,1420.07
08/18/2016,1436.03,1431.94,1436.82,1423.92
08/17/2016,1422.40,1426.45,1442.56,1420.17
08/16/2016,1437.13,1439.65,1452.17,1437.09
08/15/2016,1454.71,1456.23,1458.34,1447.91
08/12/2016,1449.44,1448.30,1455.94,1445.92
08/11/2016,1456.12,1451.36,1456.12,1444.67
08/10/2016,1449.78,1450.17,1458.86,1448.68
08/09/2016,1460.76,1448.43,1460.76,1427.64
08/08/2016,1430.42,1429.70,1436.27,1428.24
08/05/2016,1435.98,1431.47,1447.06,1423.17
08/04/2016,1446.95,1441.66,1446.95,1430.59
08/03/2016,1431.57,1428.39,1441.15,1427.47
08/02/2016,1436.42,1444.68,1457.66,1435.66
08/01/2016,1458.42,1456.18,1477.74,1453.80
07/29/2016,1467.22,1465.87,1468.88,1460.86
07/28/2016,1461.16,1468.36,1479.34,1461.16
07/27/2016,1469.53,1474.09,1479.93,1467.98
07/26/2016,1470.58,1469.81,1472.43,1459.18
07/25/2016,1463.18,1469.26,1475.14,1460.47
07/22/2016,1460.73,1459.77,1464.68,1454.13
07/21/2016,1464.07,1454.70,1470.59,1453.04
07/20/2016,1467.20,1460.75,1467.27,1450.49
07/19/2016,1449.39,1450.08,1454.73,1441.23
07/18/2016,1448.88,1449.87,1459.44,1442.25
07/15/2016,1452.77,1452.55,1455.72,1443.07
07/14/2016,1452.69,1455.08,1458.56,1447.56
07/13/2016,1447.52,1451.00,1451.02,1438.22
07/12/2016,1442.94,1445.00,1446.40,1432.59
07/11/2016,1434.50,1426.98,1435.10,1414.63
07/08/2016,1409.39,1408.73,1410.07,1384.86
07/07/2016,1389.16,1388.36,1396.38,1370.32
07/06/2016,1370.88,1365.00,1393.40,1360.74
07/05/2016,1394.03,1398.94,1420.07,1391.19
07/01/2016,1421.20,1431.03,1439.31,1420.03
06/30/2016,1414.09,1405.29,1414.54,1390.94
06/29/2016,1396.25,1390.67,1396.27,1366.56
06/28/2016,1362.32,1371.84,1374.60,1338.36
06/27/2016,1331.50,1354.78,1422.46,1327.45
06/24/2016,1430.50,1426.44,1438.54,1399.56
06/23/2016,1451.95,1451.78,1458.54,1436.00
06/22/2016,1437.32,1433.97,1442.54,1422.15
06/21/2016,1431.05,1424.15,1431.22,1413.77
06/20/2016,1421.07,1423.94,1424.20,1385.07
06/17/2016,1379.32,1383.56,1389.02,1366.48
06/16/2016,1363.54,1368.36,1385.39,1358.10
06/15/2016,1390.74,1388.73,1393.83,1377.71
06/14/2016,1372.59,1375.25,1403.05,1371.47
06/13/2016,1406.28,1399.21,1419.58,1396.31
06/10/2016,1422.51,1422.59,1460.13,1421.94
06/09/2016,1462.87,1462.94,1475.89,1460.57
06/08/2016,1475.59,1479.07,1484.15,1473.55
06/07/2016,1484.01,1482.19,1486.89,1468.55
06/06/2016,1467.52,1462.53,1467.87,1459.16
06/03/2016,1460.38,1467.71,1482.07,1452.96
06/02/2016,1470.34,1464.43,1473.98,1463.75
06/01/2016,1474.01,1466.96,1482.92,1465.97
05/31/2016,1477.80,1480.83,1489.19,1476.82
05/27/2016,1484.26,1477.34,1486.51,1479.61
05/26/2016,1478.51,1474.93,1480.16,1470.89
05/25/2016,1476.32,1473.82,1479.28,1457.97
05/24/2016,1456.44,1442.11,1457.48,1416.43
05/23/2016,1427.49,1428.22,1435.70,1422.13
05/20/2016,1430.99,1426.46,1430.99,1412.53
05/19/2016,1411.60,1420.54,1425.74,1411.37
05/18/2016,1425.54,1414.07,1425.56,1409.20
05/17/2016,1419.76,1417.01,1434.28,1413.87
05/16/2016,1420.68,1410.39,1421.40,1406.80
05/13/2016,1413.69,1406.00,1416.80,1398.65
05/12/2016,1406.37,1423.19,1428.10,1404.80
05/11/2016,1419.18,1420.66,1430.33,1414.88
05/10/2016,1425.99,1428.34,1437.62,1423.31
05/09/2016,1419.98,1425.85,1430.95,1402.70
05/06/2016,1400.98,1396.58,1408.63,1395.55
05/05/2016,1410.02,1409.40,1410.73,1406.83
05/04/2016,1407.50,1410.56,1421.62,1406.52
05/03/2016,1422.46,1422.63,1445.07,1415.84
05/02/2016,1444.25,1450.94,1455.34,1442.75
04/29/2016,1451.03,1461.29,1476.73,1449.72
04/28/2016,1476.05,1464.08,1477.13,1445.99
04/27/2016,1468.68,1470.39,1473.22,1457.62
04/26/2016,1465.39,1469.49,1479.30,1463.79
04/25/2016,1468.69,1471.70,1483.81,1464.69
04/22/2016,1482.88,1482.83,1489.61,1479.08
04/21/2016,1492.75,1482.10,1502.52,1479.48
04/20/2016,1498.54,1494.52,1501.65,1492.64
04/19/2016,1499.94,1499.58,1501.95,1473.76
04/18/2016,1471.46,1465.20,1474.99,1452.41
04/15/2016,1469.24,1471.22,1473.79,1465.16
04/14/2016,1475.20,1477.15,1479.21,1468.63
04/13/2016,1471.33,1467.39,1473.01,1451.62
04/12/2016,1447.93,1440.20,1448.60,1434.69
04/11/2016,1447.46,1449.30,1454.88,1436.32
04/08/2016,1448.10,1442.45,1448.22,1426.99
04/07/2016,1424.98,1434.73,1441.93,1424.70
04/06/2016,1439.61,1433.06,1439.77,1422.62
04/05/2016,1428.78,1425.62,1451.46,1419.31
04/04/2016,1452.09,1455.95,1462.57,1439.43
04/01/2016,1444.13,1433.26,1445.75,1428.36
03/31/2016,1451.01,1457.86,1463.31,1449.32
03/30/2016,1464.39,1463.71,1469.96,1439.54
03/29/2016,1439.33,1431.40,1442.48,1426.31
03/28/2016,1435.25,1437.74,1438.68,1434.67
03/24/2016,1436.70,1437.63,1437.83,1436.03
03/23/2016,1454.93,1462.12,1468.85,1449.63
03/22/2016,1463.41,1450.57,1463.41,1430.19
03/21/2016,1457.67,1455.86,1471.37,1452.35
03/18/2016,1468.93,1458.61,1471.44,1455.74
03/17/2016,1469.38,1458.32,1487.74,1447.06
03/16/2016,1484.07,1476.98,1495.02,1475.38
